Start,End,Open,High,Low,Close,Volume,Market Cap,Daily Returns,Volatility,SMA_10,SMA_50,SMA_200,Price_Change,Gain,Loss,Average_Gain,Average_Loss,RS,RSI,EMA_200
2023-09-10,2023-09-11,25893.9,25972.62,25664.19,25841.65,21351249273.6446,502995285759.9547,2.7761305746226705,1.4170351629186655,26325.197000000004,28179.3644,42444.599749999994,698.0200000000004,698.0200000000004,0.0,126.79142857142844,156.25285714285695,0.8114503049087104,44.79561502238419,40284.153039534554
2023-09-09,2023-09-10,25903.21,25913.72,25817.18,25893.13,24509577296.132404,504025676711.5714,0.1992132855293649,1.4090257113132878,26193.39,28006.5154,42226.416150000005,51.47999999999956,51.47999999999956,0.0,107.14357142857132,156.25285714285695,0.6857063185130331,40.67768572629524,40140.95878043471
2023-09-08,2023-09-09,26234.64,26382.02,25725.47,25910.51,33856960594.08711,506929790414.37976,0.06712205129313364,1.3828590651785353,26110.567000000003,27842.957599999998,42005.668849999995,17.37999999999738,17.37999999999738,0.0,108.38499999999969,156.03499999999985,0.6946197968404512,40.98971333484604,39999.36227515676
2023-09-07,2023-09-08,25757.98,26404.77,25623.99,26200.96,32362373416.02439,503245690084.0871,1.1209736898270206,1.4039862943320451,26077.523,27688.776399999995,41787.1637,290.4500000000007,290.4500000000007,0.0,129.13142857142833,154.56142857142837,0.835469947223942,45.518040133947665,39862.064740080576
2023-09-06,2023-09-07,25773.01,25902.13,25491.64,25771.63,30947188269.811848,501120814944.9094,-1.6386040816824932,1.427823702205945,25999.373,27521.2318,41579.7877,-429.3299999999981,0.0,429.3299999999981,88.78428571428542,185.22785714285678,0.4793246927529407,32.40158804224001,39721.861409333505
2023-09-05,2023-09-06,25832.11,25839.59,25573.33,25788.7,30720033818.400696,501309507863.561,0.0662356242115747,1.397603588854863,25915.474000000002,27347.7212,41387.54105,17.06999999999971,17.06999999999971,0.0,83.62071428571393,185.22785714285678,0.45144783066416166,31.10327640626157,39583.22298735009
2023-09-04,2023-09-05,25958.07,26051.36,25677.71,25824.15,25984900685.076656,504435116808.8676,0.13746330757269387,1.3706453698933427,25845.067000000003,27187.084199999998,41198.823650000006,35.45000000000073,35.45000000000073,0.0,86.15285714285685,151.480714285714,0.5687381231934279,36.25449747059545,39446.316788470984
2023-09-03,2023-09-04,25859.24,26057.27,25830.07,25980.6,24824356901.421604,504674600466.4425,0.6058282654027192,1.3638507033170923,25820.925000000003,27047.867000000002,41001.3458,156.4499999999971,156.4499999999971,0.0,97.32785714285663,136.67071428571398,0.7121339611893006,41.59335527078913,39312.3295567449
2023-09-02,2023-09-03,25795.04,25945.99,25760.02,25856.93,35643936180.84669,502905381048.70734,-0.476009022116497,1.3550113175793184,25821.189000000002,26965.7054,40791.36035,-123.66999999999825,0.0,123.66999999999825,95.7757142857138,145.5042857142853,0.6582329435559077,39.694841796134845,39178.44498404097
2023-09-01,2023-09-02,25966.92,26131.86,25400.9,25816.57,44381276627.58885,504326713479.5714,-0.1560896827272229,1.323327827701395,25888.483,26884.153599999998,40610.53745,-40.36000000000058,0.0,40.36000000000058,90.44999999999969,148.38714285714246,0.6095541585235528,37.87099398274973,39045.491004100266
2023-08-31,2023-09-01,27290.07,27442.53,25827.45,25936.45,37306378263.58188,523053456703.669,0.4643529330193852,1.1671086225527827,25897.963,26809.582199999997,40401.66195,119.88000000000102,119.88000000000102,0.0,99.0128571428569,141.28214285714265,0.7008165019338197,41.20470968719994,38915.052785153996
2023-08-30,2023-08-31,27724.97,27740.45,27084.15,27316.23,51356764796.98606,532417066520.2439,5.319849092686146,1.5324388544482845,26040.273,26781.987399999998,40194.9927,1379.7799999999988,1379.7799999999988,0.0,197.56857142857112,119.41071428571402,1.6545296844623907,62.328543325273635,38799.64161316242
2023-08-29,2023-08-30,26110.0,28005.42,25923.02,27718.23,40367977010.097565,519824756839.9896,1.4716525669904001,1.5529143110609531,26221.045000000002,26769.897399999998,40007.15125,402.0,402.0,0.0,226.2828571428568,93.14428571428549,2.4293799174859303,70.84020948215334,38689.37881104141
2023-08-28,2023-08-29,26065.04,26184.91,25898.04,26127.89,27623762835.94425,506727931719.23694,-5.737523644186515,1.8317146905383506,26213.738,26724.306800000002,39790.1298,-1590.3400000000001,0.0,1590.3400000000001,226.2828571428568,155.97857142857123,1.4507304116865867,59.19583830063942,38564.38887262309
2023-08-27,2023-08-28,26007.35,26170.03,25977.71,26088.38,21532031674.65505,507379017577.88153,-0.1512177217524946,1.8289119526346445,26245.413,26676.032399999996,39563.40975,-39.5099999999984,0.0,39.5099999999984,176.42428571428536,158.80071428571395,1.1109791697590423,52.62861830540256,38440.2494808557
2023-08-26,2023-08-27,26054.64,26097.73,26000.22,26021.02,28227357838.672478,506835507196.63416,-0.25819924426123686,1.8282851021303201,26268.645,26653.5204,39328.075099999995,-67.36000000000058,0.0,67.36000000000058,172.74714285714253,163.61214285714257,1.055833264209345,51.357922969273915,38316.675058160625
2023-08-25,2023-08-26,26180.1,26237.92,25833.57,26058.22,34086837916.32753,507035154024.3728,0.14296134432854046,1.8281716099614953,26292.052000000003,26637.510799999996,39100.9969,37.20000000000073,37.20000000000073,0.0,174.16285714285706,163.61214285714257,1.0644861322727543,51.5617962083805,38194.700380965
2023-08-24,2023-08-25,26450.06,26556.64,25964.98,26141.53,48811251331.84321,511705783131.5192,0.31970717877121135,1.8140700142515036,26308.145,26623.506999999998,38871.23235,83.30999999999767,83.30999999999767,0.0,159.36714285714257,163.61214285714257,0.9740544929864619,49.34283711250832,38074.7683373733
2023-08-23,2023-08-24,26122.54,26778.01,25805.06,26417.4,49299893695.54704,509428624650.5296,1.0552940091876906,1.8250614126712374,26364.192,26617.086,38658.57065,275.8700000000026,275.8700000000026,0.0,179.07214285714275,132.94571428571413,1.3469568674647017,57.391632804899,37958.77462257357
2023-08-22,2023-08-23,26134.05,26134.05,25593.79,26048.09,42755234001.91986,505713497720.6167,-1.3979801191638885,1.842732995264561,26387.344,26601.1586,38446.24315,-369.3100000000013,0.0,369.3100000000013,177.85285714285706,159.32499999999996,1.1162897043330118,52.74749019699225,37840.26034772209
2023-08-21,2023-08-22,26182.79,26201.86,25879.48,26123.45,38978466982.06969,507347809961.90247,0.2893110396962051,1.7979389463888868,26406.044,26575.8208,38235.84605,75.36000000000058,75.36000000000058,0.0,180.70357142857134,159.32499999999996,1.1341821523839408,53.14364339131165,37723.67517013282
2023-08-20,2023-08-21,26085.18,26267.33,26002.03,26180.0,36240475699.229965,508438192754.7561,0.21647217346865144,1.7971062420770447,26292.421000000002,26547.738800000003,38032.226950000004,56.54999999999927,56.54999999999927,0.0,173.5678571428572,159.32499999999996,1.089394992266482,52.13925544469479,37608.81273062901
2023-08-19,2023-08-20,26069.23,26253.26,25814.25,26090.63,47696260016.01742,506052730399.1289,-0.3413674560733382,1.7715229045874301,26129.661,26510.9026,37831.994450000006,-89.36999999999898,0.0,89.36999999999898,173.5678571428572,156.875,1.1064086511098468,52.525831135705346,37494.20394723967
2023-08-18,2023-08-19,26659.85,26784.23,25721.53,26058.26,70328308014.02788,511517381586.2439,-0.12406752922410336,1.7665195153365054,26122.698,26472.8954,37642.4304,-32.37000000000262,0.0,32.37000000000262,173.5678571428572,156.30428571428587,1.11044848418378,52.61670647285418,37380.413460202464
2023-08-17,2023-08-18,28764.02,28768.44,25458.37,26610.04,48286038556.31707,548348084624.2021,2.1174859718185335,1.8101109097724506,26174.864,26446.4362,37434.438799999996,551.7800000000025,551.7800000000025,0.0,204.4178571428573,156.30428571428587,1.307819911710674,56.6690626540808,37273.245565076075
2023-08-16,2023-08-17,29201.98,29257.43,28736.49,28736.49,39558686298.63415,566336302629.2405,7.9911567212976875,2.3227620694343485,26446.411,26472.714,37262.621300000006,2126.4500000000007,2126.4500000000007,0.0,257.75142857142885,156.30428571428587,1.6490362205588003,62.25042178588803,37188.30272363253
2023-08-15,2023-08-16,29421.04,29454.28,29121.17,29200.8,43362507939.519165,570572413761.8467,1.6157505666140715,2.331837342934692,26760.669,26501.158000000003,37098.6052,464.3099999999977,464.3099999999977,0.0,262.202142857143,156.30428571428587,1.6775108990704934,62.65187938741339,37108.82508459141
2023-08-14,2023-08-15,29295.94,29686.03,29162.07,29430.95,38918523577.39721,571840452282.0662,0.7881633379907438,2.3156450126951866,27089.610999999997,26541.3924,36933.3546,230.15000000000146,230.15000000000146,0.0,278.6414285714288,42.70857142857157,6.524250735884383,86.70964013425501,37032.428317580554
2023-08-13,2023-08-14,29430.17,29466.51,29281.72,29285.11,30169752352.439026,571527633695.7979,-0.4955327639780571,2.2969998281501356,27376.382,26574.911999999997,36773.5001,-145.84000000000015,0.0,145.84000000000015,278.6414285714288,50.303571428571686,5.539197728079493,84.70760418046433,36955.34057312702
2023-08-12,2023-08-13,29420.67,29475.29,29353.95,29430.07,30429006968.341465,572021380858.007,0.49499557966488084,2.2165976206437192,27714.579999999998,26603.9514,36608.16405,144.95999999999913,144.95999999999913,0.0,288.9957142857144,45.49214285714307,6.352651164251257,86.39946357224153,36880.46225896655
2023-08-11,2023-08-12,29452.84,29542.01,29291.04,29426.01,35067135077.902435,571912667086.0383,-0.013795414010231433,2.1781480059693177,28044.836,26653.129399999998,36470.1479,-4.06000000000131,0.0,4.06000000000131,286.3385714285715,45.78214285714317,6.254372415945041,86.21521004626108,36806.28860464848
2023-08-10,2023-08-11,29576.05,29709.96,29379.58,29455.74,42737898229.268295,573872308784.9617,0.10103306564499537,2.1786215443166315,28372.410000000003,26704.0304,36345.152050000004,29.7300000000032,29.7300000000032,0.0,282.51142857142906,45.78214285714317,6.170777751774678,86.05451131500328,36733.14881753755
2023-08-09,2023-08-10,29814.01,30071.63,29414.98,29596.9,47823578427.55052,577776680155.7317,0.47922747824362677,2.1774022743766315,28723.037,26755.5622,36234.4167,141.15999999999985,141.15999999999985,0.0,272.889285714286,45.78214285714317,5.960605351431434,85.6334334513829,36662.14136661678
2023-08-08,2023-08-09,29214.05,30127.05,29128.81,29766.72,46312637279.9338,572873394010.1986,0.5737763076538505,2.174023663742709,29093.883,26823.5358,36125.5048,169.8199999999997,169.8199999999997,0.0,285.019285714286,19.40285714285736,14.689552348696655,93.62633185590492,36593.53020874
2023-08-07,2023-08-08,29088.91,29276.77,28781.8,29206.01,39705097884.56446,565610675884.4286,-1.8836808355102708,2.182581015769437,29353.480000000003,26883.3084,36017.38465,-560.7100000000028,0.0,560.7100000000028,279.63642857142884,59.45357142857184,4.703442061632699,82.46672817583186,36520.02254497144
2023-08-06,2023-08-07,29065.05,29199.94,28980.12,29086.65,38738893401.44251,565218685761.2125,-0.40868300736730534,2.1871069265450376,29388.496000000003,26938.872400000004,35906.12045,-119.35999999999694,0.0,119.35999999999694,275.5971428571432,67.97928571428591,4.054134137499862,80.2142172567135,36446.058639051334
2023-08-05,2023-08-06,29118.39,29142.06,28987.39,29074.55,37897861597.52448,565042062782.0525,-0.04159984047664711,2.1881618677783456,29375.870999999996,26995.2812,35792.328199999996,-12.100000000002183,0.0,12.100000000002183,275.5971428571432,62.46000000000043,4.412378207767232,81.52383367139952,36372.71029438416
2023-08-04,2023-08-05,29215.74,29309.66,28926.04,29113.38,43122763840.69686,567134392802.0836,0.13355322782295787,2.1884680823421836,29344.114,27045.9356,35676.50435,38.830000000001746,38.830000000001746,0.0,278.3707142857147,60.14785714285738,4.628106926977556,82.23203622506463,36300.47815215148
2023-08-03,2023-08-04,29167.71,29398.24,29016.2,29198.33,49249971060.84321,567620203638.7422,0.2917902352801427,2.1823152485554944,29335.435999999998,27098.35,35563.79915,84.95000000000073,84.95000000000073,0.0,245.0257142857146,60.14785714285738,4.073723087154264,80.29060745290147,36229.810011334055
2023-08-02,2023-08-03,29760.35,29989.7,29011.99,29151.7,57837023391.75958,572509604771.2474,-0.15970091440161704,2.1823487086195623,29307.599,27150.2444,35448.96235,-46.63000000000102,0.0,46.63000000000102,93.13642857142882,63.47857142857174,1.4672105322380973,59.46839611239567,36159.3810559974
2023-08-01,2023-08-02,29226.01,29629.24,28778.21,29629.24,41499233830.52962,564247394683.3694,1.6381205898798434,2.1935080151255906,29327.922000000002,27200.392399999997,35338.738600000004,477.5400000000009,477.5400000000009,0.0,94.08142857142904,63.47857142857174,1.482097445707213,59.71149312733471,36094.40452807703
2023-07-31,2023-08-01,29285.32,29496.64,29134.91,29225.93,34497810902.76057,570310457033.1584,-1.3611891496373207,2.015839441300624,29304.941,27240.687,35224.25845,-403.3100000000013,0.0,403.3100000000013,77.64214285714323,92.28642857142897,0.8413170176701422,45.691046658259786,36026.06149794691
2023-07-30,2023-07-31,29355.01,29442.05,29105.61,29273.9,26519665873.599304,569677905004.1394,0.16413506772925412,2.0024912986532843,29272.641000000003,27291.3902,35111.1863,47.970000000001164,47.970000000001164,0.0,81.06857142857189,81.86928571428611,0.9902196009317997,49.75428844476204,35958.875811400176
2023-07-29,2023-07-30,29305.34,29397.16,29264.46,29356.22,33480505008.37979,569974278657.6202,0.2812061255931031,1.6590261788055187,29231.590999999997,27347.8866,34998.8687,82.31999999999971,82.31999999999971,0.0,76.59428571428622,81.86928571428611,0.9355680221956619,48.33557960594823,35893.17774362505
2023-07-28,2023-07-29,29214.02,29510.07,29126.05,29318.62,40631371235.05575,568813781458.5052,-0.12808188520184727,1.6587655520650684,29242.852000000003,27403.1964,34896.7519,-37.60000000000218,0.0,37.60000000000218,76.59428571428622,84.26500000000046,0.9089691534360149,47.615706717938956,35827.75925861385
2023-07-27,2023-07-28,29337.96,29555.75,29100.73,29209.65,40366670813.777,570513121146.5889,-0.3716750651974632,1.6604530506179966,29255.152000000002,27454.835600000002,34792.71335,-108.96999999999753,0.0,108.96999999999753,74.47071428571455,92.0485714285717,0.8090371542974211,44.721975575544676,35761.907425194804
2023-07-26,2023-07-27,29217.21,29661.48,29131.02,29349.52,36677303933.58885,569062297348.7386,0.4788485996922276,1.6598001226275616,29282.649000000005,27511.2616,34698.112550000005,139.86999999999898,139.86999999999898,0.0,74.37857142857163,92.0485714285717,0.8080361299934815,44.69137074137975,35698.10257519287
2023-07-25,2023-07-26,29177.63,29330.03,29053.27,29242.03,46056116720.84669,567064973157.6586,-0.36624108332947714,1.6658019966916446,29295.514000000003,27571.6618,34605.52155,-107.4900000000016,0.0,107.4900000000016,62.24857142857166,99.72642857142897,0.6241933288926131,38.43097479769805,35633.8630470815
2023-07-24,2023-07-25,30076.96,30087.98,28945.6,29186.08,46554488761.73868,571947821971.3694,-0.1913341857593287,1.6641100158446867,29294.289,27638.297599999998,34515.9823,-55.94999999999709,0.0,55.94999999999709,62.24857142857166,63.672142857142845,0.977642162416849,49.43473500899101,35569.70600183691
2023-07-23,2023-07-24,29782.33,30293.98,29747.48,30060.75,36615107579.09408,581923175805.9233,2.9968738521925387,1.6984104591009161,29385.194,27736.64,34439.706099999996,874.6699999999983,874.6699999999983,0.0,124.72500000000011,55.14642857142878,2.2617058480668284,69.34119609244692,35514.890519231565
2023-07-22,2023-07-23,29907.93,29983.83,29666.39,29747.98,38391831713.41464,580689142681.669,-1.0404597357018708,1.7210881727448797,29397.068,27814.766600000003,34366.8058,-312.77000000000044,0.0,312.77000000000044,124.72500000000011,76.62285714285723,1.6277779849354908,61.945034712491164,35457.508325010356
2023-07-21,2023-07-22,29799.99,30033.23,29739.3,29907.92,47527716981.85366,580224130678.7108,0.5376499513580324,1.7205982032191633,29465.267,27895.062400000003,34300.81965,159.9399999999987,159.9399999999987,0.0,133.37571428571417,76.62285714285723,1.740677902901033,63.51267695698605,35402.28854068189
2023-07-20,2023-07-21,29921.32,30402.45,29666.01,29796.85,47924555365.10453,582852597701.0383,-0.37137320147974107,1.7210878818914241,29517.561999999998,27972.7892,34236.2356,-111.06999999999971,0.0,111.06999999999971,127.30785714285697,84.55642857142864,1.5055964317995558,60.089342908195896,35346.51303281441
2023-07-19,2023-07-20,29864.97,30186.26,29824.37,29932.56,49142176445.8676,582433274620.9059,0.45545082785596325,1.7175834856245291,29575.196000000004,28047.4212,34172.8485,135.71000000000276,135.71000000000276,0.0,137.0014285714286,81.22571428571428,1.6866755777551097,62.7792797805694,35292.64285338342
2023-07-18,2023-07-19,30130.04,30222.53,29690.01,29845.47,52349730309.42509,581697938033.46,-0.2909540647375253,1.6943846534178924,29627.881,28128.897999999997,34107.2225,-87.09000000000015,0.0,87.09000000000015,102.89142857142853,87.44642857142857,1.1766224218909533,54.05725908441005,35238.44212847413
2023-07-17,2023-07-18,30199.96,30326.33,29688.98,30158.01,41607830072.69338,586188257334.4739,1.0471940967925697,0.9171859365147039,29722.716999999997,28216.2842,34042.0668,312.53999999999724,312.53999999999724,0.0,125.21571428571406,58.63857142857133,2.135381392062757,68.10595347247043,35187.890565006725
2023-07-16,2023-07-17,30288.03,30428.06,30119.99,30221.07,36802215519.86411,588444383853.9617,0.20909867726683906,0.875476387624005,29809.871999999996,28304.2226,33977.8249,63.06000000000131,63.06000000000131,0.0,126.29357142857121,58.63857142857133,2.153762759763198,68.29184449894748,35138.46946485741
2023-07-15,2023-07-16,30295.4,30367.38,30256.05,30275.68,56381590030.13589,588791929976.9825,0.1807017421950885,0.8664254065427031,29913.237,28390.1242,33916.1471,54.61000000000058,54.61000000000058,0.0,124.31428571428556,58.63857142857133,2.120008770433894,67.94880804578855,35090.08350003296
2023-07-14,2023-07-15,31440.82,31524.82,29921.99,30305.65,70771632247.71777,602478429530.7875,0.0989903447255358,0.8591507449867253,30025.194,28479.098600000005,33853.09755,29.970000000001164,29.970000000001164,0.0,126.45499999999993,55.95285714285689,2.2600275742334195,69.32541283074437,35042.47719655005
2023-07-13,2023-07-14,30388.02,31706.1,30266.65,31446.3,55117501686.27526,596652661940.6725,3.7638196177940397,1.0859779583939495,30163.749,28591.6932,33793.982,1140.6499999999978,1140.6499999999978,0.0,207.92999999999978,48.16928571428564,4.316651096579031,81.1911674880557,35006.694338872934
2023-07-12,2023-07-13,30612.86,30854.05,30246.39,30383.85,49177120673.89547,594060756871.122,-3.3786168802053096,1.2698703205948052,30227.336,28680.641200000002,33735.80775000001,-1062.4500000000007,0.0,1062.4500000000007,197.93928571428555,124.05857142857141,1.5955309128176771,61.47223694922547,34960.69588773987
2023-07-11,2023-07-12,30410.56,30744.04,30367.87,30621.56,55097654260.57491,592585075066.2614,0.7823564163198737,1.2756985232086318,30298.7,28746.7478,33678.35205,237.71000000000276,237.71000000000276,0.0,214.91857142857148,116.38071428571415,1.8466854473924892,64.87142613821342,34917.520406269825
2023-07-10,2023-07-11,30137.37,30974.05,30017.17,30398.1,37048926817.59582,587819408810.5958,-0.7297472761022106,1.283596069791954,30358.825,28800.3452,33621.01205,-223.46000000000276,0.0,223.46000000000276,214.91857142857148,128.34571428571456,1.6745286169052305,62.6102336808373,34872.55104899351
2023-07-09,2023-07-10,30274.8,30388.05,30085.13,30164.49,30975023470.66899,587721306425.425,-0.7685019787420866,1.2897833109622927,30382.018,28881.077199999996,33572.1887,-233.60999999999694,0.0,233.60999999999694,152.442142857143,145.0321428571429,1.051092122435914,51.24548580429523,34825.70467039656
